class,GridWorld:,1,0
method,__init__,1,1
method,get_current_state,1,2
method,get_posible_actions,1,3
method,do_action,1,4
method,reset,1,5
method,is_terminal,1,6
class,SARSA:,2,0
method,__init__,2,1
method,e_soft_action,2,2
method,greedify,2,3
method,run_episode,2,4
method,SARSA_alg,2,5
class,Q_learning(SARSA):,3,0
method,__init__,3,1
method,e_soft_action,3,2
method,run_episode,3,3
method,Q_learning_alg,3,4
