class,Environment:,1,0
method,__init__,1,1
method,start,1,2
method,dim,1,3
class,Agent:,2,0
method,__init__,2,1
method,reset,2,2
method, set_state,2,3
class,Learner:,3,0
method,__init__,3,1
method,__initdic__,3,2
method,run,3,3
method,calculate_policy,3,4
method,check_convergence,3,5
method,randomAction,3,6
method,choose_best_action,3,7
method,step,3,8
method,takeAction,3,9
method,find_max ,3,10
method,print_table,3,11
method,value_to_str,3,12
method,show_results,3,13
method,test,3,14
