class,Env:,1,0
method,__init__,1,1
method,_random_state,1,2
method,_reset,1,3
method,do_action,1,4
method,_is_wall,1,5
method,_is_terminal,1,6
class,QLearning:,2,0
method,__init__,2,1
method,argmaxA_Q,2,2
method,episode_step,2,3
method,control,2,4
method,generate_policy,2,5
method,plot_scenario,2,6
method,policy_to_string,2,7
method,main,2,8
